6,26646,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 76}"
6,26758,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 77}"
6,26774,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 78}"
6,32774,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 79}"
6,32790,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 80}"
6,32806,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 81}"
6,32838,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 82}"
6,32870,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 83}"
6,33286,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 84}"
6,33302,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 85}"
6,33318,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 86}"
6,33350,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 87}"
6,33382,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 88}"
6,34822,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 89}"
6,34838,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 90}"
6,34854,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 91}"
6,34886,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 92}"
6,34918,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 93}"
6,36870,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 94}"
6,36902,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 95}"
6,36934,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 96}"
